1970,1980,1990,2000,2010,word
0,1,0,0,1,libra
0,0,0,1,0,kelos
2,4,2,5,2,local
1,1,0,1,0,interested
0,1,2,0,0,meant
0,0,1,1,1,delirious
8,10,7,16,9,beat
3,2,3,2,2,familiar
0,0,0,1,0,overall
6,6,6,7,4,lucky
1,1,1,0,0,bear
0,0,0,1,0,harajuku
1,0,5,7,2,joint
0,0,0,2,0,awww
0,1,0,0,0,raga
0,0,0,0,1,woooooh
0,0,1,2,0,tossed
1,0,1,1,0,sassy
0,2,0,0,0,defenseless
1,0,0,0,0,borin
3,6,10,6,2,endless
1,0,0,0,0,of-a
0,0,0,2,0,snitchin
5,7,7,3,3,shy
0,0,0,2,0,pimped
1,0,1,1,0,rapper
1,0,0,0,0,all-all-all
0,0,1,0,0,peepin
8,7,4,9,9,yellow
0,0,0,0,1,gram
0,1,9,4,0,dangerous
0,1,0,0,0,grab
0,2,4,3,0,watchin
0,0,2,0,1,futuristic
0,1,0,0,0,truer
1,0,0,1,0,available
0,1,0,0,0,inventive
0,0,1,0,0,humpty
1,0,0,0,0,ebb
0,0,0,2,0,cajun
0,0,1,0,0,thug-style
0,1,1,2,0,freeze
0,0,0,2,0,freezy
0,0,1,0,0,enhanced
0,1,0,0,0,irrefutable
0,0,5,3,2,packed
11,9,7,12,8,closer
0,0,0,1,0,purposeless
0,0,0,1,0,gassin
0,1,0,0,0,nuclear
0,0,1,2,0,see-through
0,0,0,1,0,playas
0,1,0,0,0,tend
0,0,1,0,0,rhythum
0,0,0,1,0,oooohhh
1,0,0,0,0,supernatural
1,1,3,5,2,closed
0,0,0,1,0,routine
0,0,0,0,1,youll
0,0,0,0,1,donka
12,9,8,30,17,dirty
0,0,0,1,0,comparable
0,1,0,0,0,faceless
0,3,0,1,0,solitary
0,0,1,0,0,hummer
4,3,3,2,1,willing
0,0,0,1,0,four-hundred
3,3,10,4,2,key
0,0,2,4,0,floss
0,0,1,0,0,figaro
1,0,0,0,0,police
12,9,11,8,2,precious
1,5,1,2,0,weary
0,0,2,0,0,butta
0,0,3,2,1,legit
0,0,3,0,0,instant
0,0,0,0,1,invited
0,0,0,1,0,holidae
1,0,1,1,1,equal
0,0,1,0,0,ding-dong
0,1,0,0,0,kosher
2,2,0,0,0,ev'ry
2,0,1,2,0,busted
0,0,0,1,0,biast
0,0,1,1,0,cleanest
0,0,1,0,0,puff
5,2,2,2,0,passing
0,0,1,1,1,countless
1,0,1,0,0,glorious
0,0,0,0,1,devout
0,0,0,1,0,up(yes
0,0,1,0,0,ci
0,0,0,1,0,unclear
1,0,0,0,0,denim
1,1,0,0,0,teasing
1,0,0,0,0,a-makin
1,0,0,1,0,growin
0,0,0,1,1,first-name
0,0,0,0,1,hussy
0,0,0,0,1,gong
0,1,1,0,0,whispering
0,0,0,1,0,birthin
0,1,0,0,0,two-room
0,1,1,0,0,rougher
0,0,0,0,1,replayin
0,0,0,1,1,rusty
0,0,1,1,0,tremendous
0,0,0,2,0,decent
0,1,0,1,0,muddy
0,1,1,0,0,dazzling
2,7,2,2,1,restless
0,0,1,0,0,wonderous
0,0,0,1,1,literal
0,0,1,0,0,poured
0,0,0,2,0,seasoned
0,2,0,0,0,yah
0,0,1,0,0,skippy
1,0,3,15,6,hottest
0,0,1,0,0,cinnimon
0,0,0,0,1,domiar
0,0,0,0,1,pre-k
0,0,2,0,0,semi-charmed
0,2,0,0,0,painted
0,0,1,1,0,f**k
0,0,0,0,1,wilding
0,0,0,1,0,caddy
0,0,0,1,0,topless
0,0,1,0,0,hmm
0,0,0,0,1,leather-studded
0,2,2,2,0,tense
0,1,1,0,1,hateful
0,1,0,0,0,long-shot
0,1,0,0,0,general
0,1,1,3,0,present
0,0,0,1,0,lebanese
3,2,0,2,0,troubled
0,0,1,0,0,abandoned
0,0,0,0,1,ysl
2,1,4,4,0,plain
0,0,8,7,1,homey
1,3,5,9,2,harder
0,1,0,0,0,jukebox
1,0,0,0,0,horny-back
0,0,1,0,0,l.a
19,29,26,28,17,wild
0,1,0,0,0,venomous
0,0,0,1,0,ultra
1,0,0,2,0,noticed
0,0,0,0,1,buzzards
0,1,0,1,1,ripe
0,0,1,1,0,lush
1,0,0,0,0,far-out
0,0,0,2,0,helped
0,0,1,0,0,sweeta
0,0,0,1,0,chickenhead
0,0,0,1,0,optimistic
1,0,0,0,0,dual
0,1,0,0,0,hearted
0,1,1,0,0,lunatic
1,0,0,0,0,watchful
0,0,0,0,1,vintage
0,0,1,0,0,puffin
0,0,0,1,0,defiant
0,1,0,3,3,ohohoho
0,0,0,1,0,shotty
13,11,11,13,3,strange
0,1,0,0,0,tumbling
0,0,0,2,0,inch
0,0,0,2,0,ooooooooh
0,0,0,1,0,ooooohh
0,0,1,0,0,twelfth
0,0,0,3,0,difficult
0,0,0,0,1,receptical
0,0,1,0,0,1-2
1,0,0,0,0,overcrowded
0,0,1,1,0,robotic
0,0,3,0,0,infinite
0,0,1,0,0,lickin
1,0,0,3,0,tighter
0,0,1,0,0,summerhouse
0,0,0,0,1,pampered
0,0,1,0,0,colour
0,0,0,0,1,enamored
2,0,3,4,0,fighting
0,1,0,0,0,bluest
0,1,0,0,0,thought
0,0,0,1,0,touching
0,0,0,1,0,redeemable
0,0,1,3,2,dressed
0,0,0,1,1,patty
0,0,1,0,0,hoo-hoo
0,1,1,1,0,rush
2,2,0,3,0,latest
0,0,1,0,0,lynching
0,1,1,2,0,taller
0,0,1,0,0,spastic
0,0,1,0,0,accurate
1,0,0,0,0,high-rise
0,0,2,0,0,domestic
0,0,0,1,0,cerdos
5,2,7,3,0,distant
0,0,1,0,0,virtual
2,1,0,0,0,wild-eyed
0,1,0,0,0,rambler
2,0,2,0,1,mysterious
0,0,1,0,0,chic-a-cherry
1,1,2,7,1,wee
0,0,1,1,0,vida
2,2,8,14,10,drunk
0,0,0,1,0,barefooted
2,1,1,1,0,handy
0,0,0,1,0,arrest
0,0,0,0,1,add
0,1,0,1,3,attractive
0,1,0,0,0,tawny
0,0,0,1,0,wide-body
1,2,2,3,1,ohhh
5,3,5,5,3,smart
0,1,0,0,0,oh-oh-oh-oh
5,1,5,4,3,vain
0,0,2,1,1,kick
0,1,0,0,0,sich
0,0,0,1,0,flashing
0,0,0,0,1,oowee
0,0,0,1,0,who's
0,0,1,1,0,crushed
0,0,1,0,0,single-handed
0,0,0,2,0,know
0,0,1,1,0,facial
0,0,1,0,0,bionical
0,0,1,0,0,you.ooooh
0,0,0,0,1,bailar
0,0,2,1,0,crisp
0,0,1,0,0,heeey
1,9,3,7,4,lost
0,0,0,1,0,feeli'n
2,0,1,0,0,perpetual
0,0,0,1,0,stashing
1,1,2,0,0,loser
0,0,0,1,0,two-seat
0,0,0,2,0,sissy
8,8,20,11,2,soft
1,1,0,1,0,italian
0,0,2,0,0,lager
0,0,2,0,0,shed
0,1,0,0,0,wheeler
0,0,0,0,1,bleedin
0,0,1,0,0,flagrant
0,0,0,1,0,holier
26,21,24,23,13,alive
1,2,0,2,4,hush
0,0,0,1,0,overchargin
2,2,1,0,1,warmer
0,0,0,1,0,fergalicious
1,1,5,5,0,proper
0,0,1,1,0,thier
0,0,1,0,0,diamond-like
1,0,0,0,0,stuffy
1,0,1,0,0,hesitant
0,0,0,1,0,focused
0,1,0,0,0,stilted
2,2,3,1,1,lead
0,3,3,10,1,broad
0,0,0,1,1,leaded
0,1,3,8,5,lean
0,0,0,1,0,instantaneous
0,0,1,0,0,lear
0,0,1,1,0,tad
0,0,1,0,0,bang
0,0,3,1,1,speak
0,0,1,0,0,forgettable
1,0,1,2,0,blurry
0,0,0,0,1,ripped
0,0,0,1,0,l-o-v-e
0,0,1,0,0,slight
0,0,0,2,2,realest
1,0,0,1,0,uptight
0,0,1,0,0,hospitable
0,0,0,0,1,fluorescent
1,0,0,1,0,imaginary
1,1,0,0,1,simpler
0,0,1,0,0,jam
1,0,0,0,0,sister
1,0,0,0,0,street}}\n
0,0,1,0,0,actual
0,0,0,1,0,carried
0,0,1,0,0,spilled
0,0,0,1,0,"oh,oh"
0,1,0,0,0,compatible
1,0,0,0,0,self-made
0,1,0,0,0,flaky
0,0,2,0,0,hellafied
0,0,1,0,0,hawkin
0,0,0,1,0,ashy
0,0,1,1,0,cranberry
0,1,0,0,0,seedy
0,1,0,0,0,sky-high
0,0,0,0,2,khaled
0,0,0,2,0,articulate
0,0,3,3,0,chronic
3,0,1,3,1,touchin
0,0,0,2,0,promise
0,0,1,0,0,unskinny
0,1,1,2,0,female
0,0,0,1,0,oww
0,0,1,0,0,pointless
3,0,3,0,0,mere
0,0,1,0,0,"funkafied,funkalistic,vocalistic"
0,0,1,0,0,wack
0,0,0,1,0,eyess
1,0,0,0,0,adolescent
0,1,0,0,0,move-a
0,0,0,1,0,stainless
0,0,1,0,0,pitty
0,0,2,0,0,imperial
0,1,0,0,0,continental
0,0,1,0,0,overtime
1,0,0,0,0,incurable
1,2,4,4,1,inner
0,0,2,0,0,tryingg
2,3,3,3,3,biggest
0,0,1,3,0,switchin
1,0,0,0,0,mohair
0,0,0,1,0,balla-tic
0,1,0,0,0,n'true
1,1,0,0,0,rhythmic
0,1,0,0,0,building
0,1,0,0,0,buy
0,0,0,2,0,north
0,0,1,0,0,down\n
1,0,0,0,0,bus
0,1,0,0,0,hazardous
0,0,2,0,0,oooooh
0,0,1,0,0,forreal
0,0,0,0,1,astro
0,0,0,2,0,insured
0,0,0,1,0,buh
0,0,1,0,0,nobodys
0,0,0,1,0,ho
0,0,0,2,0,earnin
0,1,0,0,0,hot-flash
0,0,1,0,0,squeeze
2,0,0,2,1,eat
0,0,1,0,0,beeper
9,0,1,2,1,misty
0,0,0,1,0,madd
3,1,4,3,1,wise
0,0,0,1,0,evident
0,1,0,1,1,wish
0,1,0,3,1,official
1,2,7,3,0,smooth
0,0,2,4,1,flip
0,0,1,0,0,placed
4,3,7,2,1,cruel
0,1,0,0,0,accroche-toi
0,0,0,2,0,faggot
1,0,0,2,1,flashin
0,0,1,0,0,supreme
0,0,1,0,0,the?five
0,1,0,0,0,pia
0,0,0,1,0,universal
0,1,0,0,0,sadistic
0,1,1,0,0,wide-eyed
0,0,0,1,0,mejor
0,0,1,0,0,haaaaaa
0,0,0,1,0,scandalous
0,1,2,0,0,shooting
0,0,0,1,0,domesticated
0,0,1,0,0,between-a
0,2,1,2,0,mutual
1,0,0,0,0,infatuated
0,0,3,3,0,incredible
0,1,4,1,1,deadly
0,0,0,1,0,44
1,0,0,0,0,eastern
0,0,0,1,0,offensive
0,0,0,1,0,40
0,1,0,0,0,surreal
0,0,0,1,1,country-wide
0,0,0,1,1,kitchin
0,0,0,1,0,crummy
2,4,13,31,16,sick
0,0,1,0,0,martial
0,0,0,0,1,d-d-d-do
1,0,2,4,0,reckless
0,1,0,0,0,genau
0,1,2,1,0,repeat
1,0,0,0,0,a-changin
0,1,0,0,1,ecstatic
0,0,1,0,0,traumatic
0,0,0,1,0,shredded
0,1,0,0,0,over-loaded
0,1,0,0,0,chancy
0,0,0,1,1,stay
0,0,1,0,0,homestyle
0,0,1,1,0,plannin
0,1,0,0,0,seismic
0,0,0,0,1,cut-off
0,0,0,1,0,punching
1,0,0,2,0,platter
0,0,0,1,0,money-green
0,0,0,1,1,oral
0,0,1,0,0,rule
0,0,1,0,0,compete
1,0,0,0,0,teachin
1,1,0,0,0,smoke-filled
0,0,0,1,0,rural
0,0,0,0,1,baked
1,0,0,2,0,8th
